id,esco_occupation,isco_code,onet_code,onet_occupation,matching_job_titles,semantic_similarity,confidence,concept_uri
2684,private chauffeur,8322,53-3041.00,taxi drivers and chauffeurs,na,0.6729327976703645,2.0,http://data.europa.eu/esco/occupation/e75305db-9011-4ee0-ab62-8d41a98f807e
17,bus driver,8331,53-3021.00,"bus drivers, transit and intercity","['bus driver', 'transit bus driver', 'bus operator']",0.8343098104000092,2.0,http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58
56,tram driver,8331,53-3021.00,"bus drivers, transit and intercity",['tram driver'],0.745484010875225,2.0,http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e
341,fire service vehicle operator,8332,53-3032.00,heavy and tractor-trailer truck drivers,na,0.6109580948948861,1.0,http://data.europa.eu/esco/occupation/1bb2aa65-1524-4961-8dba-ad25f34f195f
372,aircraft fuel system operator,8332,49-3011.00,aircraft mechanics and service technicians,na,0.7965821385383606,1.0,http://data.europa.eu/esco/occupation/1e9e18cb-80b6-4598-acdb-ae3b51047720
447,refuse vehicle driver,8332,53-7081.00,refuse and recyclable material collectors,na,0.8044039309024812,1.0,http://data.europa.eu/esco/occupation/2480f8b0-4c02-4c66-84ad-2677c1548e03
817,cargo vehicle driver,8332,53-3032.00,heavy and tractor-trailer truck drivers,"['delivery driver', 'van driver', 'truck driver']",0.7713876545429229,1.0,http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4
1047,concrete pump operator,8332,53-3032.00,heavy and tractor-trailer truck drivers,"['concrete mixer truck driver', 'cement mixer driver']",0.7065958380699158,1.0,http://data.europa.eu/esco/occupation/57a09d3f-e3d6-49ad-8c88-d879fc4d0870
1766,live animal transporter,8332,53-3032.00,heavy and tractor-trailer truck drivers,na,0.547364240884781,1.0,http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607
1954,moving truck driver,8332,53-3032.00,heavy and tractor-trailer truck drivers,['moving van driver'],0.7663185477256775,1.0,http://data.europa.eu/esco/occupation/a504e79e-f146-4773-a1cf-2b15b9d614db
2342,dangerous goods driver,8332,53-3032.00,heavy and tractor-trailer truck drivers,['explosives truck driver'],0.723620668053627,1.0,http://data.europa.eu/esco/occupation/c5d779f4-345b-4918-872b-a1cbaeb1d9be
283,land-based machinery supervisor,8341,45-2091.00,agricultural equipment operators,na,0.8084311604499816,1.0,http://data.europa.eu/esco/occupation/1765f9b2-8483-490d-8df6-6e39db30ad82
338,land-based machinery operator,8341,45-2091.00,agricultural equipment operators,"['farm equipment operator', 'agricultural equipment operator', 'tractor driver']",0.8419265240430831,2.0,http://data.europa.eu/esco/occupation/1b8c75a9-407b-4554-a7d6-df391672c6b1
1263,forestry equipment operator,8341,45-4022.00,logging equipment operators,"['logger', 'logging equipment operator']",0.8240608751773835,2.0,http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1
344,snow-clearing worker,8342,47-4051.00,highway maintenance workers,na,0.768148772418499,1.0,http://data.europa.eu/esco/occupation/1bcc6461-4cc2-4732-a6d0-901687046443
790,grader operator,8342,47-2073.00,operating engineers and other construction equipment operators,['grader operator'],0.8222488552331924,2.0,http://data.europa.eu/esco/occupation/426c8cca-31f7-4a88-af60-6f5365ab3a62
801,road roller operator,8342,47-2071.00,"paving, surfacing, and tamping equipment operators","['road roller operator', 'roller operator']",0.7948369294404983,2.0,http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65
845,dredge operator,8342,53-7031.00,dredge operators,['dredge operator'],0.8494966834783555,2.0,http://data.europa.eu/esco/occupation/47c27a07-4657-42b7-adee-d805902c1ff8
1140,road construction worker,8342,47-2071.00,"paving, surfacing, and tamping equipment operators",na,0.783769366145134,1.0,http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155
2137,pile driving hammer operator,8342,47-2072.00,pile-driver operators,na,0.8597685486078263,2.0,http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef
2145,surface mine plant operator,8342,47-5042.00,mine cutting and channeling machine operators,na,0.8337174385786057,1.0,http://data.europa.eu/esco/occupation/b5b8c259-7557-4f5f-9f56-155b038946c1
2399,bulldozer operator,8342,47-2073.00,operating engineers and other construction equipment operators,['bulldozer operator'],0.8149146497249603,2.0,http://data.europa.eu/esco/occupation/cae71f3f-ad4d-480e-b501-bff22827e60c
2403,scraper operator,8342,47-2073.00,operating engineers and other construction equipment operators,['scraper operator'],0.8215147525072097,2.0,http://data.europa.eu/esco/occupation/cb3c0f82-a79b-4518-ad1f-5463b3e74831
2755,excavator operator,8342,53-7032.00,excavating and loading machine and dragline operators,"['excavator operator', 'excavator']",0.8506758362054825,2.0,http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05
183,tower crane operator,8343,53-7021.00,crane and tower operators,['tower crane operator'],0.8183765411376953,2.0,http://data.europa.eu/esco/occupation/0ea5fdff-074c-4094-98b9-04432361e4d9
366,production plant crane operator,8343,53-7021.00,crane and tower operators,"['gantry crane operator', 'bridge crane operator', 'overhead crane operator', 'cantilever crane operator', 'pit crane operator', 'mill crane operator', 'scrap crane operator', 'bottom crane operator', 'steel crane operator', 'ingot stripper']",0.8160200327634812,2.0,http://data.europa.eu/esco/occupation/1de948c1-192a-4810-afb7-48548217a912
378,mobile crane operator,8343,53-7021.00,crane and tower operators,['mobile crane operator'],0.7795248061418533,2.0,http://data.europa.eu/esco/occupation/1f2b8092-1787-4ef4-9282-cf81ce4b4d76
1718,automated cable vehicle controller,8343,53-7041.00,hoist and winch operators,na,0.7323457479476929,1.0,http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f
2583,container crane operator,8343,53-7021.00,crane and tower operators,na,0.8000630676746369,1.0,http://data.europa.eu/esco/occupation/dc90cee4-bf4a-4d62-b729-faf49e62643e
2754,forklift operator,8344,53-7051.00,industrial truck and tractor operators,"['forklift operator', 'forklift truck operator', 'forklift driver']",0.7593294441699981,1.0,http://data.europa.eu/esco/occupation/eeac6251-1974-42f5-91ed-513c6c883755
302,fisheries deckhand,8350,45-3011.00,fishers and related fishing workers,"['fisherman', 'fishing vessel deckhand']",0.7987256228923797,1.0,http://data.europa.eu/esco/occupation/18dafd4f-8c37-4276-b4b3-cfa31059b2b6
557,boatswain,8350,53-5011.00,sailors and marine oilers,na,0.741324171423912,1.0,http://data.europa.eu/esco/occupation/2e46a2a3-4d33-469e-8d50-588cc17e6bed
701,ordinary seaman,8350,53-5011.00,sailors and marine oilers,['ordinary seaman'],0.73370853215456,2.0,http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc
1030,sailor,8350,53-5011.00,sailors and marine oilers,"['sailor', 'mariner']",0.845935621857643,2.0,http://data.europa.eu/esco/occupation/5684182e-7b4c-4eea-97d9-4c2b88b9f906
1580,engine minder,8350,53-5011.00,sailors and marine oilers,na,0.7443679541349411,1.0,http://data.europa.eu/esco/occupation/837502a6-57d9-4df4-903a-8a67dd53927f
2237,matrose,8350,53-5011.00,sailors and marine oilers,['able seaman'],0.7851075246930123,2.0,http://data.europa.eu/esco/occupation/bd22a34c-1dc2-48df-a254-66e5d03dec12
2592,decksman,8350,53-5011.00,sailors and marine oilers,['crew member'],0.7887770771980286,2.0,http://data.europa.eu/esco/occupation/ddb3e6a4-5bae-480a-a49a-748f93022892
2409,domestic cleaner,9111,37-2012.00,maids and housekeeping cleaners,"['domestic helper', 'household worker', 'housekeeping cleaner', 'domestic maid', 'house cleaner', 'housekeeper', 'cleaning maid', 'chambermaid']",0.8157264739274979,1.0,http://data.europa.eu/esco/occupation/cbad55a4-c7cf-4ab6-9540-eac72b26729b
321,toilet attendant,9112,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners",na,0.769188967347145,1.0,http://data.europa.eu/esco/occupation/1a8bda86-307e-4cc0-a945-ceb678ff1471
432,furniture cleaner,9112,51-6011.00,laundry and dry-cleaning workers,"['furniture cleaner', 'upholstery cleaner']",0.8293299496173858,1.0,http://data.europa.eu/esco/occupation/23be4cb6-c5e7-449e-8d76-8edfe9a00478
585,building cleaner,9112,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners","['janitor', 'maintenance worker', 'custodian', 'office cleaner']",0.84464191198349,2.0,http://data.europa.eu/esco/occupation/303a1e34-cb16-4054-b323-81e5eec17397
1266,aircraft groomer,9112,37-2012.00,maids and housekeeping cleaners,['cabin cleaner'],0.7155539825558663,1.0,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26
1376,room attendant,9112,37-2012.00,maids and housekeeping cleaners,"['room attendant', 'housekeeper', 'chambermaid']",0.8613023102283478,2.0,http://data.europa.eu/esco/occupation/731ecac4-06e8-4ec2-a559-101fecbd9183
2407,train cleaner,9112,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners",na,0.7568585515022277,2.0,http://data.europa.eu/esco/occupation/cb932c74-c13b-47e9-9a85-318bd8eb2f96
263,linen room attendant,9121,51-6011.00,laundry and dry-cleaning workers,['linen supervisor'],0.8245058536529541,1.0,http://data.europa.eu/esco/occupation/15ab8475-549d-48a7-9d4a-5bb310015312
566,wearing apparel presser,9121,51-6021.00,"pressers, textile, garment, and related materials","['garment presser', 'ironer']",0.8027802646160125,2.0,http://data.europa.eu/esco/occupation/2edd910a-e53e-44ee-b8c2-09e9f9d0395b
1493,vehicle cleaner,9122,53-7061.00,cleaners of vehicles and equipment,"['truck cleaner', 'car cleaner']",0.816626900434494,2.0,http://data.europa.eu/esco/occupation/7cb71c5f-c310-481c-b46b-d0044328758c
1739,window cleaner,9123,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners",['window cleaner'],0.8193543493747711,2.0,http://data.europa.eu/esco/occupation/92cba6b4-8fca-49bb-b68c-45c5096fedc9
380,sewerage cleaner,9129,47-4071.00,septic tank servicers and sewer pipe cleaners,na,0.8438361436128616,2.0,http://data.europa.eu/esco/occupation/1f31c047-3d72-45fe-83ff-91bd826913c6
839,swimming facility attendant,9129,37-2011.00,"janitors and cleaners, except maids and housekeeping cleaners",na,0.6618528619408608,1.0,http://data.europa.eu/esco/occupation/4779055b-f769-4c6d-8e0e-088bb74cfce9
2849,drapery and carpet cleaner,9129,51-6011.00,laundry and dry-cleaning workers,"['carpet cleaner', 'rug cleaner']",0.8209072053432465,1.0,http://data.europa.eu/esco/occupation/f8438d21-c726-4534-8d7c-1c5aa9ef05ef
665,fruit and vegetable picker,9211,45-2092.02,"farmworkers and laborers, crop","['fruit picker', 'berry picker', 'crop picker']",0.7881983637809753,1.0,http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85
2671,vineyard worker,9211,45-2092.02,"farmworkers and laborers, crop",['grape picker'],0.7554026007652284,2.0,http://data.europa.eu/esco/occupation/e5e3ea36-4ed9-4c57-987c-9974385551a8
1221,livestock worker,9212,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",['animal husbandry worker'],0.7720609247684479,1.0,http://data.europa.eu/esco/occupation/65bd2342-f7de-4932-9164-eb480e35a791
1224,equine worker,9212,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",na,0.688164983689785,1.0,http://data.europa.eu/esco/occupation/6630d23f-4c8e-4855-abb0-8ca1e72c74ba
1909,catcher,9212,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",['chicken catcher'],0.7234225377440453,2.0,http://data.europa.eu/esco/occupation/a1acd539-c359-4af3-8a4a-07f1b611e368
2262,groom,9212,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",['groom'],0.7134357303380966,2.0,http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35
2381,crop production worker,9213,45-2092.02,"farmworkers and laborers, crop","['farm worker', 'farm hand']",0.7981965750455857,1.0,http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83
1904,garden labourer,9214,45-2092.01,nursery workers,na,0.7936110943555832,1.0,http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3
1432,forest worker,9215,45-4011.00,forest and conservation workers,['forest worker'],0.8563858568668365,1.0,http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54
396,on foot aquatic resources collector,9216,45-3011.00,fishers and related fishing workers,na,0.7544915676116943,2.0,http://data.europa.eu/esco/occupation/207d5c25-46fe-401c-b32f-551684e9a8ea
558,aquaculture cage mooring worker,9216,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",na,0.6375596284866333,1.0,http://data.europa.eu/esco/occupation/2e4b41dd-b63d-403d-a0ad-dd323cd3ddac
2007,water-based aquaculture worker,9216,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",na,0.6562732085585594,1.0,http://data.europa.eu/esco/occupation/aa0fd823-2f45-41c8-a3c6-97d97885e455
2896,aquaculture harvesting worker,9216,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",na,0.6772325605154037,1.0,http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7
2764,mining assistant,9311,47-5081.00,helpers--extraction workers,na,0.7904874205589294,1.0,http://data.europa.eu/esco/occupation/efd5d3cb-3716-43b7-b21b-98e17f00e9eb
837,civil engineering worker,9312,49-9071.00,"maintenance and repair workers, general",na,0.8100117862224578,1.0,http://data.europa.eu/esco/occupation/47300afa-5496-484c-8f65-14247a98b2b8
2893,building construction worker,9313,47-2061.00,construction laborers,['construction worker'],0.7966210812330246,1.0,http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc
1621,clothing finisher,9321,51-6051.00,"sewers, hand",na,0.7274091899394989,1.0,http://data.europa.eu/esco/occupation/87afe3f0-c891-45de-a498-ad2608471c86
2825,hand packer,9321,53-7064.00,"packers and packagers, hand","['hand packer', 'picker and packer']",0.7310137033462524,1.0,http://data.europa.eu/esco/occupation/f5cb9901-86fc-48d0-9cde-667fbe8cef3a
443,factory hand,9329,51-9198.00,helpers--production workers,['factory hand'],0.7758160620927811,1.0,http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724
1953,wood caulker,9329,51-9199.00,"production workers, all other",['wood caulker'],0.5428339187055826,1.0,http://data.europa.eu/esco/occupation/a4e96a0c-3a49-4cd3-a45c-ff081c28405d
709,bicycle courier,9331,43-5021.00,couriers and messengers,['bicycle messenger'],0.7480632096529007,1.0,http://data.europa.eu/esco/occupation/3a959644-beed-4afc-8e57-d5068ae6a43e
540,carriage driver,9332,53-3021.00,"bus drivers, transit and intercity",na,0.6403817415237426,1.0,http://data.europa.eu/esco/occupation/2c90a752-43f0-483d-8f64-3ce5e4535aa8
744,airport baggage handler,9333,53-7062.00,"laborers and freight, stock, and material movers, hand",['ramp agent'],0.6823009073734283,1.0,http://data.europa.eu/esco/occupation/3d974e0c-8ed9-47a7-aec2-ebdb34391c87
1539,materials handler,9333,53-7062.00,"laborers and freight, stock, and material movers, hand",na,0.7479817181825638,1.0,http://data.europa.eu/esco/occupation/808becc8-5a4e-4e71-a043-c2ea32b56ae3
1732,rail intermodal equipment operator,9333,47-4061.00,rail-track laying and maintenance equipment operators,['railway equipment operator'],0.8058947920799255,1.0,http://data.europa.eu/esco/occupation/92371348-ef8f-41ce-9666-c903b57cc8b4
2144,stevedore,9333,53-7062.00,"laborers and freight, stock, and material movers, hand","['stevedore', 'longshoreman', 'dock worker']",0.7544948250055313,1.0,http://data.europa.eu/esco/occupation/b567a979-c556-49fa-8b36-8af6cfe97624
2258,warehouse worker,9333,43-5081.03,"stock clerks- stockroom, warehouse, or storage yard","['warehouse worker', 'warehouse packer']",0.8355309575796127,1.0,http://data.europa.eu/esco/occupation/bea705fe-06ac-4147-b8e0-6e8ac1208d8f
2368,mover,9333,53-7062.00,"laborers and freight, stock, and material movers, hand","['mover', 'furniture mover']",0.7431364119052887,1.0,http://data.europa.eu/esco/occupation/c84a055d-00fe-4789-a054-f4a62914ff6e
